bug_id,summary,component_name,owner,reporter,type_id,status_id,priority_id,created,life_days
134919430,[Data Mart] New structure to accomodate Time Commitment.,HCM Data Mart,pmallireddy,sameerpatel,FEATURE_REQUEST,VERIFIED,P2,2019-06-10,17
134081033,[Data Mart] Build automated Data Quality checks for HCM data mart,HCM Data Mart,orazs,zeljebbari,PROCESS,VERIFIED,P2,2019-05-30,28
148229259,[TeamAllocationHistory Plx table] - Code change to bring teams with no people assigned to them into the data mart,HCM Data Mart,pmallireddy,zeljebbari,FEATURE_REQUEST,ASSIGNED,P2,2020-01-23,5
139183947,"[Data Mart] DQ - Critical failure and Add ""Landed_Missing_PreviousDayVersioned"" rule as a critical rule for Workday.persons -- and add holding pipeline if there is issue found in today's load",HCM Data Mart,orazs,mraizada,FEATURE_REQUEST,FIXED,P2,2019-08-09,20
145521962,[Data Mart] 20191202 snapshot duplicated,HCM Data Mart,pmallireddy,alvinying,BUG,VERIFIER_ASSIGNED,P1,2019-12-02,0
134778948,[Data Mart] iv-d cell in PCR,HCM Data Mart,sunilsaxena,sunilsaxena,PROCESS,VERIFIED,P2,2019-06-07,4
113539370,[Data Mart] Fields in headcount_reporting.StaffingRequest currently populated with IDs instead of values,HCM Data Mart,epahal,epahal,BUG,FIXED,P3,2018-08-30,12
138444332,Data Mart - Update security views for Team allocation tables - UAT and prod,HCM Data Mart,aghorai,zeljebbari,PROCESS,VERIFIED,P2,2019-07-26,27
140019175,#Effort type in go/worksdash - estimate effort and time,HCM Dashboards,hkondreddy,zeljebbari,FEATURE_REQUEST,VERIFIED,P2,2019-08-26,134
134947357,[HCM Report] - Pez Grants Report,HCM Dashboards,mstockwell,mstockwell,FEATURE_REQUEST,VERIFIED,P2,2019-06-10,231
135740517,[Data Mart] Google HC View Requirements,HCM Data Mart,sameerpatel,sameerpatel,FEATURE_REQUEST,VERIFIED,P1,2019-06-21,7
146228295,[Loans dash] Small bugs in prod,HCM Dashboards,cviswanathan,zeljebbari,BUG,VERIFIED,P2,2019-12-13,5
128533036,HC double-counted in HC & Staffing Progress report,HCM Dashboards,epahal,alvinying,BUG,VERIFIER_ASSIGNED,P1,2019-03-13,68
135265221,Define logic for Manager hierarchy history from Workday,HCM Data Mart,,sameerpatel,PROCESS,WILL_NOT_FIX,P3,2019-06-14,31
122449931,[HCM Report] Implement TTL on candidate data per updated PDD,HCM Dashboards,epahal,alvinying,FEATURE_REQUEST,FIXED,P1,2019-01-07,9
137045943,Missing HCM Data Mart data,HCM Data Mart,zeljebbari,zeljebbari,BUG,VERIFIED,P1,2019-07-08,7
119102402,[Data Mart] Add report category to HCM reports usage report & fix bugs,HCM Data Mart,orazs,alvinying,FEATURE_REQUEST,VERIFIED,P2,2018-11-06,94
120769111,[Data Mart] HCM Prod workflow failed due to upstream table error,HCM Data Mart,epahal,alvinying,BUG,VERIFIED,P1,2018-12-10,0
134499961,[Data Mart] Change headcount allocation history to reflect H/M/L assignment types and new 4-point scale calculation,HCM Data Mart,pmallireddy,alvinying,PROCESS,VERIFIED,P1,2019-06-04,27
144032933,"[Data Mart] Landing Tables for Dremel sources TG, SRT, PEZ Dremel Running Twice",HCM Data Mart,sunilsaxena,aghorai,BUG,VERIFIED,P2,2019-11-06,30
147497960,"[HCM Report] Collection of our data assets - PLX dashboards, PLX scripts, PLX tables & PLX views",HCM Dashboards,chavisinghal,chavisinghal,PROCESS,ACCEPTED,P2,2020-01-10,18
139055142,[Data Mart] Accuracy of employee/manager/direct/VP/SVP flag,HCM Data Mart,pmallireddy,alvinying,BUG,FIXED,P2,2019-08-07,6
136554769,Document Logic to handle Inserting a missing days Fact.,HCM Data Mart,,sameerpatel,FEATURE_REQUEST,NEW,P3,2019-07-02,0
138197621,"[Data Mart] To investigate Permissions for project ""Corp Data Store UAT""",HCM Data Mart,nvalluru,hongyil,INTERNAL_CLEANUP,FIXED,P3,2019-07-23,6
132685278,Issue summary - Rename Views in Corp Data Store Dev - Dimensions_Consumption,HCM Data Mart,aghorai,sameerpatel,INTERNAL_CLEANUP,FIXED,P2,2019-05-14,2
136090053,[Data Mart] Issue summary - DataType incorrect for Ctrl SOR Extract Datetime,HCM Data Mart,zeljebbari,sameerpatel,INTERNAL_CLEANUP,ASSIGNED,P2,2019-06-26,163
143533538,[Data Mart] HCM - Workday - Persons data - add fields to source from HR API,HCM Data Mart,aghorai,mraizada,FEATURE_REQUEST,VERIFIED,P2,2019-10-29,50
114127689,[Data Mart] Add Pez Open Headcount to Teams tables,HCM Data Mart,epahal,apisarchyk,FEATURE_REQUEST,WILL_NOT_FIX,P2,2018-09-05,254
135200658,"[Data Mart] Location, CC Hier and Job Family mismatch between Pez and PV",HCM Data Mart,orazs,sameerpatel,BUG,ASSIGNED,P2,2019-06-13,166
119101355,[Data Mart] Create data lineage diagram for HCM & Teams reports,HCM Data Mart,orazs,alvinying,PROCESS,VERIFIED,P2,2018-11-06,94
139798471,Staffing Requests dev - Facts,HCM Data Mart,pmallireddy,zeljebbari,FEATURE_REQUEST,VERIFIED,P2,2019-08-21,69
134826372,[Data Mart] Changing the permission of table headcount_reporting.PezUserCostCenterAccess,HCM Data Mart,alvinying,sunilsaxena,PROCESS,VERIFIED,P2,2019-06-08,2
143952431,[Planning DU - Octopus SIT] HCM Planning - Octopus Headcount Allocaiton View Update,HCM Data Mart,lmallavarapu,sameerpatel,FEATURE_REQUEST,VERIFIED,P2,2019-11-05,7
129694373,Move Data from HCM DEV to Corp Data Store,HCM Data Mart,pmallireddy,sunilsaxena,PROCESS,FIXED,P2,2019-04-01,60
133225308,Create requirements on Pez transaction data,HCM Data Mart,alvinying,alvinying,PROCESS,ACCEPTED,P2,2019-05-21,199
138114237,Bug - 3 Employees that are Pending Transfers are missing Transfer Out record,HCM Data Mart,pmallireddy,sameerpatel,BUG,ASSIGNED,P3,2019-07-22,172
136584068,Data Mart - Data type is still float vs numeric which could cause rounding issues,HCM Data Mart,pmallireddy,zeljebbari,BUG,VERIFIED,P3,2019-07-02,13
145987193,[Data Mart] Create Pre-Prod environment for Corp Data Store and HCM,HCM Data Mart,rayyang,sunilsaxena,FEATURE_REQUEST,ASSIGNED,P3,2019-12-10,42
132167666,Technical operations / support,HCM Data Mart,aghorai,zeljebbari,PROCESS,VERIFIED,P3,2019-05-07,45
142477686,"HCM Reporting pipeline-""Dimension PreProcessed"" dependency issue & long run",HCM Data Mart,orazs,shankarboddu,BUG,FIXED,P1,2019-10-10,14
136677564,Decision on handling Numeric datatype in Plx dataset,HCM Data Mart,,sameerpatel,BUG,NEW,P2,2019-07-03,146
136088646,[Data Mart] Issue summary - Manager User Name incorrect in Team Allocation Snap,HCM Data Mart,aghorai,sameerpatel,BUG,VERIFIED,P1,2019-06-26,16
135919397,"[Data Mart] Need to load missing Teams data - Leads, Owners, Delegates, and other Dim fields",HCM Data Mart,aghorai,sameerpatel,FEATURE_REQUEST,VERIFIED,P2,2019-06-24,84
124511323,Requesting teams access for job-temp-google-technical-writer,HCM Data Mart,,sloper,FEATURE_REQUEST,WILL_NOT_FIX,P2,2019-02-15,94
132170155,Peeps/teams dash turn down,HCM Data Mart,alvinying,zeljebbari,FEATURE_REQUEST,ASSIGNED,P2,2019-05-07,212
134585407,Drop all control columns from consumption layer / Do we need a backfil?,HCM Data Mart,sunilsaxena,zeljebbari,INTERNAL_CLEANUP,VERIFIED,P3,2019-06-05,40
117234435,[Data Mart] Effort estimation - loading from Spanner to CNS,HCM Data Mart,chavisinghal,alvinying,PROCESS,WILL_NOT_FIX,P2,2018-10-03,96
128316336,Remove staffing_request.headcount_allocation_note (duplicative alias of HeadcountAllocationDetails),HCM Dashboards,hkondreddy,alvinying,INTERNAL_CLEANUP,VERIFIED,P3,2019-03-11,95
144620099,[Data Mart] Inventory of Final HCM base tables and Security views,HCM Data Mart,hongyil,sunilsaxena,FEATURE_REQUEST,ACCEPTED,P2,2019-11-16,27
137800162,"[Team allocations] Add dimension & filter for ""team (hashtag) type""",HCM Dashboards,cviswanathan,alvinying,FEATURE_REQUEST,VERIFIED,P2,2019-07-18,55
148408969,[Data Mart] HCM Planning - Octopus Manager Hierarchy View Update - Jan 2020,HCM Data Mart,lmallavarapu,sameerpatel,FEATURE_REQUEST,ASSIGNED,P2,2020-01-28,1
135554890,[Usage dashboard] Visit number incorrectly showing 0 for some Data Mart users,HCM Dashboards,hkondreddy,alvinying,BUG,WILL_NOT_FIX,P3,2019-06-18,9
141678896,[Backlog] Add Job Role from Pez into the data mart,HCM Data Mart,sameerpatel,zeljebbari,FEATURE_REQUEST,FIXED,P2,2019-09-26,7
147611363,TG tags PRD - storage in the data mart,HCM Data Mart,alvinying,zeljebbari,FEATURE_REQUEST,ASSIGNED,P2,2020-01-13,15
147000321,[Retrofit dashboard] Create scripts (view/tables) from approved data model,HCM Data Mart,hongyil,zeljebbari,FEATURE_REQUEST,FIXED,P2,2019-12-30,29
115420621,"[HCM Report] Current HC, Committed HC, Target HC don't match between PEZ and HCM Report for Data Works CC",HCM Dashboards,apisarchyk,apisarchyk,BUG,VERIFIED,P1,2018-09-11,2
135994199,[Data Mart] Issue summary - Manager Preferred Name is incorrect in Dim - Person_History,HCM Data Mart,aghorai,sameerpatel,FEATURE_REQUEST,VERIFIED,P1,2019-06-25,17
147748229,[Worksdash] Open HC values are misleading,HCM Dashboards,orazs,hkondreddy,BUG,VERIFIED,P2,2020-01-15,1
137946936,Data Mart - UAT and Prod internal view cleanup,HCM Data Mart,aghorai,zeljebbari,INTERNAL_CLEANUP,FIXED,P3,2019-07-19,10
133407682,[Data Mart] DQ - Add Percent metric validation for Team Allocation metrics,HCM Data Mart,orazs,mraizada,FEATURE_REQUEST,FIXED,P2,2019-05-23,113
147431818,[Data Mart] Production bugs: communication strategy to customers (standard process for the whole data universe),HCM Data Mart,,cacanindin,FEATURE_REQUEST,NEW,P3,2020-01-09,0
147362142,[Data Mart] Issue summary - Validate the CDC framework for ctrl_start_datetime and ctrl_end_datetime values,HCM Data Mart,pmallireddy,pmallireddy,FEATURE_REQUEST,ASSIGNED,P2,2020-01-08,0
133332297,"[DataMart Metrics - b/132170530] Refine how we track internal engagement, adoption and retention usage metrics",HCM Data Mart,hkondreddy,zeljebbari,PROCESS,VERIFIED,P2,2019-05-22,36
132171088,Engage partners - Spend mgmt working group,HCM Data Mart,mstockwell,zeljebbari,PROCESS,WILL_NOT_FIX,P2,2019-05-07,212
147432160,[Data Mart] Impact analysis for chaging dated table to one time partition table,HCM Data Mart,,cacanindin,FEATURE_REQUEST,NEW,P3,2020-01-09,0
144414846,Dimension HCM PreProcessed  failed,HCM Data Mart,grajamanickam,chirumamillam,BUG,FIXED,P2,2019-11-13,29
148327716,"ClarinetJobFailed: Pipeline ""PezCloudSQLtoBQ - Landing"" failed to run.",HCM Production Bugs,ronitkumar,mdb.clarinet,BUG,FIXED,P2,2020-01-25,3
148459049,[Data Mart] HCM Team Integration Analysis - Buganizer,HCM Data Mart,zeljebbari,cacanindin,FEATURE_REQUEST,ASSIGNED,P2,2020-01-28,1
140565669,FDW HRAPI and Cost Center Headcount rescheduling data refresh pipeline (BQ and PLX),HCM Data Mart,aghorai,mraizada,FEATURE_REQUEST,FIXED,P2,2019-09-05,98
117425990,[HCM Report] Add Routed Job Applications in the data mart & report,HCM Dashboards,alvinying,alvinying,FEATURE_REQUEST,VERIFIED,P0,2018-10-08,91
113535404,[HCM Report] Requested and Remaining Hires should only include Active SRs,HCM Dashboards,alvinying,epahal,FEATURE_REQUEST,FIXED,P3,2018-08-29,16
148484437,Use different mdb group for dremel extraction in various environments,HCM Data Mart,,aghorai,INTERNAL_CLEANUP,NEW,P2,2020-01-28,0
140822860,Need access to datauniverse_hcm_reporting.HeadcountTeamAllocationHistory and TeamAllocationMaster,HCM Data Mart,diptinemade,diptinemade,PROCESS,ASSIGNED,P1,2019-09-10,0
113177588,[HCM Report] SIT & UAT,HCM Dashboards,apisarchyk,apisarchyk,FEATURE_REQUEST,FIXED,P3,2018-08-24,136
148447858,"[HCM Report] Enable section of any cost center, incl those with null headcount",HCM Dashboards,,shorwitz,FEATURE_REQUEST,NEW,P2,2020-01-28,1
148448447,[HCM Report] Start with Directs in Manager Summary chart,HCM Dashboards,,shorwitz,FEATURE_REQUEST,NEW,P2,2020-01-28,1
131916942,Rebuild Head Count Allocation historical consumption snapshots,HCM Data Mart,pmallireddy,pmallireddy,PROCESS,FIXED,P2,2019-05-03,28
115764461,"[HCM Report] Improve ""Supervisory Org"" (manager) filter",HCM Dashboards,epahal,alvinying,FEATURE_REQUEST,VERIFIED,P1,2018-09-14,3
132882098,[Ext] Part time employees with pending zero impact transfers is causing ANS numbers to be off.,HCM Data Mart,zeljebbari,sameerpatel,BUG,WILL_NOT_FIX,P2,2019-05-16,5
140942737,[HCM Report] Format all HCM dashboard scripts,HCM Dashboards,chavisinghal,chavisinghal,INTERNAL_CLEANUP,WILL_NOT_FIX,P2,2019-09-12,120
142363144,PezCloudSQLtoBQ - Landing failing in UAT,HCM Data Mart,pmallireddy,pmallireddy,FEATURE_REQUEST,FIXED,P2,2019-10-09,63
138809493,headcount_reporting.TeamsPersonAllocationMaster data refresh issue,HCM Data Mart,nikkijain,nikkijain,CUSTOMER_ISSUE,FIXED,P1,2019-08-01,1
137666104,[Data Mart] Fix production view and re-populate the data for HC for past 17 days,HCM Data Mart,aghorai,sunilsaxena,BUG,VERIFIER_ASSIGNED,P1,2019-07-16,14
131907722,[Data Mart] Pending transfer user showing up as both 1 Current and 1 ANS under the same manager,HCM Data Mart,pmallireddy,alvinying,BUG,VERIFIER_ASSIGNED,P2,2019-05-03,18
138619368,Data Mart v1.2 staffing request - Ariane Launch,HCM Data Mart,zeljebbari,zeljebbari,PROCESS,VERIFIED,P2,2019-07-30,91
135445175,[Data Mart] Change Error notification to hcm-reporting-du-support,HCM Data Mart,sunilsaxena,sunilsaxena,PROCESS,VERIFIED,P1,2019-06-17,1
137649248,[Negative report] Negative SR Table shouldn't be accessible by Unrestricted MDB group,HCM Dashboards,cviswanathan,alvinying,BUG,VERIFIER_ASSIGNED,P2,2019-07-16,1
132680448,Incorrect tvc_hc_allocation calculation,HCM Data Mart,pmallireddy,orazs,BUG,VERIFIED,P2,2019-05-14,17
142951765,[Data Mart] Issue summary : Fix all the facts jobs/tables in dev env,HCM Data Mart,pmallireddy,pmallireddy,FEATURE_REQUEST,FIXED,P2,2019-10-18,54
136272297,[HC & Staffing report] Customized report for Cloud sales and Finance,HCM Dashboards,zeljebbari,zeljebbari,FEATURE_REQUEST,ASSIGNED,P3,2019-06-28,31
147429115,[Data Mart] Zeto support scope & transition plan,HCM Data Mart,,cacanindin,INTERNAL_CLEANUP,NEW,P3,2020-01-09,0
114794885,[HCM Report] Target values don't match in Summary and By CC/By Manager sections (synching issue),HCM Dashboards,,apisarchyk,BUG,NEW,P4,2018-09-10,262
132451706,[DataMart] New feature: Integrate BigQuery with Plx dashboards without using the Legacy Plx workflow,HCM Data Mart,,zeljebbari,FEATURE_REQUEST,NEW,P2,2019-05-10,210
142643924,[Data Mart] Loans - Change to Landing Table - Loan_Transaction,HCM Data Mart,pmallireddy,sameerpatel,INTERNAL_CLEANUP,WILL_NOT_FIX,P1,2019-10-14,0
133646421,Disappeared records in person table,HCM Data Mart,orazs,orazs,BUG,ASSIGNED,P3,2019-05-28,2
135262475,Backfill Person hierarchy history from Pez,HCM Data Mart,,sameerpatel,PROCESS,WILL_NOT_FIX,P3,2019-06-14,31
132167763,Technical operations / selective rerun,HCM Data Mart,sunilsaxena,zeljebbari,PROCESS,VERIFIED,P2,2019-05-07,212
132170628,Misc dimensions history,HCM Data Mart,nidhishk,zeljebbari,FEATURE_REQUEST,FIXED,P2,2019-05-07,213
133248162,[Data Mart] Data environment strategy,HCM Data Mart,alvinying,alvinying,PROCESS,ASSIGNED,P2,2019-05-21,199
147432203,[Data Mart] Utility to perform backfill automatically,HCM Data Mart,,cacanindin,INTERNAL_CLEANUP,NEW,P3,2020-01-09,0
119067203,[HCM Report] Add gHire link to Routing detail table in dashboard,HCM Dashboards,alvinying,alvinying,FEATURE_REQUEST,VERIFIED,P2,2018-11-06,62
144497100,[Planning DU - Octopus ] Update View - Remove Rounding of Numeric fields in View headcount_allocation,HCM Data Mart,lmallavarapu,sameerpatel,FEATURE_REQUEST,VERIFIED,P2,2019-11-14,6
147003083,[Retrofit dashboard] Update dashboards to use newly created tables,HCM Data Mart,hongyil,cacanindin,FEATURE_REQUEST,FIXED,P2,2019-12-30,29
135185021,Planning Dashboard - Automation,HCM Dashboards,cviswanathan,zeljebbari,FEATURE_REQUEST,VERIFIER_ASSIGNED,P2,2019-06-13,60
146165387,[Data Mart] Add Manager Hierarchy Levels 14 to 20 in Loans Consumption Table,HCM Data Mart,aghorai,aghorai,FEATURE_REQUEST,FIXED,P2,2019-12-12,1
141794928,HCM Versioning jobs failed,HCM Production Bugs,pmallireddy,chirumamillam,BUG,FIXED,P1,2019-09-28,10
133331989,[DataMart Metrics - b/132170530] Come up with survey questions (UX researchers) - latency/CSAT/Googleyness,HCM Data Mart,zeljebbari,zeljebbari,PROCESS,ACCEPTED,P2,2019-05-22,188
131430407,[Data Mart v1 dev issue] Active Reserve HC record mistakenly marked as delete,HCM Data Mart,pmallireddy,alvinying,BUG,FIXED,P1,2019-04-26,3
135213853,[Team allocations] Add new parameter options for user-selected dimensions,HCM Dashboards,cviswanathan,alvinying,FEATURE_REQUEST,VERIFIER_ASSIGNED,P2,2019-06-13,34
147744558,hc discrepancy between Pez and headcount_allocation_history table,HCM Data Mart,orazs,orazs,BUG,ASSIGNED,P2,2020-01-15,6
132639972,HCM reporting DEV UAT sync,HCM Data Mart,aghorai,sunilsaxena,FEATURE_REQUEST,FIXED,P2,2019-05-13,8
120021478,"[HCM Report] Negative Headcount Audit pipeline - Create Clarinet projects for dev, staging, prod",HCM Dashboards,sofeeya,sofeeya,FEATURE_REQUEST,FIXED,P2,2018-11-26,58
138200310,[Data Mart] To add MDB members to the member list at the dataset level,HCM Data Mart,hongyil,hongyil,FEATURE_REQUEST,FIXED,P2,2019-07-23,142
136651644,Data Mart - Table type discussion,HCM Data Mart,sunilsaxena,zeljebbari,INTERNAL_CLEANUP,ASSIGNED,P2,2019-07-03,146
135124030,[Anaplan support] - HCM support to Anaplan for HW needs master ticket,HCM Data Mart,alvinying,zeljebbari,PROCESS,ASSIGNED,P2,2019-06-12,167
132171089,Consolidate groups used for developers and users,HCM Data Mart,,zeljebbari,PROCESS,NEW,P2,2019-05-07,212
148393359,[Data Mart] Land table role_assignment in Pez_Landing,HCM Data Mart,aghorai,nidhishk,PROCESS,ASSIGNED,P3,2020-01-27,0
138591257,Planning dashboard - Add manager in the persons without team section / add pending and open HC,HCM Dashboards,cviswanathan,zeljebbari,FEATURE_REQUEST,VERIFIER_ASSIGNED,P2,2019-07-29,15
133817575,[Data Mart] Issue summary : Build historical snapshot tables in BQ starting from Jan 2019,HCM Data Mart,pmallireddy,pmallireddy,FEATURE_REQUEST,FIXED,P2,2019-05-29,2
134113816,[HCM Report] Display the past 12 months data on HC and Staffing Trend charts,HCM Dashboards,hkondreddy,hkondreddy,FEATURE_REQUEST,VERIFIED,P3,2019-05-31,7
132170529,Automated data quality checks,HCM Data Mart,orazs,zeljebbari,FEATURE_REQUEST,ASSIGNED,P2,2019-05-07,212
122449539,[HCM Report] Review and clean up groups used for HCM table/dashboard access,HCM Dashboards,alvinying,alvinying,INTERNAL_CLEANUP,ASSIGNED,P3,2019-01-07,143
147481757,[Data Mart] Move to Placer (if no blocker),HCM Data Mart,,cacanindin,FEATURE_REQUEST,NEW,P3,2020-01-10,0
147691116,Need access to Dimensions_Processed data set,HCM Data Mart,sunilsaxena,pmallireddy,FEATURE_REQUEST,ASSIGNED,P3,2020-01-14,0
147421045,[Data Mart] Review MDB groups,HCM Data Mart,pmallireddy,cacanindin,INTERNAL_CLEANUP,ASSIGNED,P2,2020-01-09,18
117982352,[Data Mart] Create export and sample SQL for delimited product parent names for RE finance,HCM Data Mart,alvinying,alvinying,PROCESS,FIXED,P2,2018-10-19,18
148136077,"[HCM Report] Grants Report - Add ""Location locked"" filter",HCM Dashboards,orazs,jonawan,FEATURE_REQUEST,ASSIGNED,P2,2020-01-22,6
136255712,[HCM Report] HCM Reports Workflow (Prod) Failed,HCM Dashboards,hkondreddy,cviswanathan,BUG,VERIFIED,P2,2019-06-28,32
147429086,[Data Mart] Shorten the release cycle and improve data quality for simple column additions by automating manual steps in the process,HCM Data Mart,,cacanindin,INTERNAL_CLEANUP,NEW,P3,2020-01-09,1
138239430,Data Mart - Backfill manager hierarchy from FDW,HCM Data Mart,aghorai,zeljebbari,BUG,VERIFIED,P2,2019-07-23,3
116163964,[HCM Report] Have separate namespace for hcm plx scripts and also another cns space,HCM Dashboards,epahal,alvinying,FEATURE_REQUEST,FIXED,P2,2018-09-20,41
134093246,[HCM Report] Update Teams report scripts to avoid Dremel Routing Issues,HCM Dashboards,hkondreddy,alvinying,INTERNAL_CLEANUP,VERIFIED,P2,2019-05-30,29
122364904,[HCM Report] Add Non-netted Potential New Negatives,HCM Dashboards,alvinying,alvinying,FEATURE_REQUEST,FIXED,P2,2019-01-04,146
131415371,Update team assignment allocation % logic in HCM teams reports (and beta data mart tables),HCM Dashboards,cviswanathan,alvinying,FEATURE_REQUEST,VERIFIED,P1,2019-04-26,34
147422636,[Data Mart] Review HCM DU SLO proposal,HCM Data Mart,,cacanindin,FEATURE_REQUEST,NEW,P1,2020-01-09,0
133225623,Define logic to backfill TG history from TG dump snapshot,HCM Data Mart,mstockwell,alvinying,PROCESS,FIXED,P1,2019-05-21,10
147359182,[Data Mart] Landing headcount_transaction.effective_date has non-date values,HCM Data Mart,pmallireddy,nidhishk,BUG,ACCEPTED,P3,2020-01-08,20
132168720,Product roadmap,HCM Data Mart,alvinying,zeljebbari,PROCESS,FIXED,P1,2019-05-07,92
148346677,"ClarinetJobFailed: Pipeline ""PezCloudSQLtoBQ - Landing"" failed to run.",HCM Production Bugs,ronitkumar,mdb.clarinet,BUG,WILL_NOT_FIX,P2,2020-01-26,1
134095744,[HCM Report] Update Headcount & Staffing report scripts to avoid Dremel Routing Issues,HCM Dashboards,cviswanathan,alvinying,INTERNAL_CLEANUP,ACCEPTED,P2,2019-05-30,77
147218889,Grants dashboard,HCM Data Mart,orazs,zeljebbari,FEATURE_REQUEST,VERIFIED,P2,2020-01-06,21
147492990,Grants in Data Mart - logic to derive HC cancelled out because of negatives,HCM Data Mart,nidhishk,zeljebbari,FEATURE_REQUEST,ACCEPTED,P2,2020-01-10,17
136193462,HC and staffing report - Separate Pending FTEs (ANS+),HCM Dashboards,hkondreddy,zeljebbari,FEATURE_REQUEST,VERIFIED,P3,2019-06-27,6
147133957,Analytics tab for HCM marketplace,HCM Data Mart,zeljebbari,zeljebbari,FEATURE_REQUEST,VERIFIED,P2,2020-01-03,26
139801522,Job level dev and implementation,HCM Data Mart,,zeljebbari,FEATURE_REQUEST,NEW,P2,2019-08-21,107
139801391,Loans ariane to finalize inputs/entries,HCM Data Mart,zeljebbari,zeljebbari,PROCESS,VERIFIED,P2,2019-08-21,107
141172623,[Data Mart] location_site_level_3_name does not roll up under level 2,HCM Data Mart,sameerpatel,alvinying,BUG,ASSIGNED,P3,2019-09-17,0
147907498,Pez delegate access - bring up all columns from headcount_planning.pez_user_access_prod,HCM Data Mart,nidhishk,zeljebbari,FEATURE_REQUEST,ASSIGNED,P2,2020-01-17,12
147362466,[Data Mart] Issue summary : ctrl_job_category_id should be -1 for pez snap shot summary data,HCM Data Mart,pmallireddy,pmallireddy,FEATURE_REQUEST,FIXED,P2,2020-01-08,2
146633733,[Data Mart] DQ expand test scripts to cover more data elements,HCM Data Mart,nidhishk,nidhishk,PROCESS,ACCEPTED,P4,2019-12-20,38
138620354,Data Mart v1.2 - Create technical design document for staffing request,HCM Data Mart,pmallireddy,zeljebbari,FEATURE_REQUEST,VERIFIED,P2,2019-07-30,48
148448019,[HCM Report] Add Cost Center Rollup Filter,HCM Dashboards,,shorwitz,FEATURE_REQUEST,NEW,P2,2020-01-28,1
132171247,Cost Equivalent HC discussions,HCM Data Mart,,zeljebbari,FEATURE_REQUEST,NEW,P1,2019-05-07,212
147295346,Descrepancy in current_hc_allocation between Pez and data mart,HCM Data Mart,pmallireddy,orazs,BUG,WILL_NOT_FIX,P2,2020-01-07,3
134080950,Develop ETL for Team Allocation History,HCM Data Mart,pmallireddy,zeljebbari,FEATURE_REQUEST,WILL_NOT_FIX,P1,2019-05-30,22
137292901,[Data Mart]  DQ - Add Metric validation for Headcount Allocation metrics,HCM Data Mart,orazs,sameerpatel,PROCESS,ACCEPTED,P2,2019-07-11,138
137852838,[HCM Dashboard] tracking bug for improving performance,HCM Dashboards,cviswanathan,zeljebbari,PROCESS,ACCEPTED,P3,2019-07-18,56
122312832,[HCM Report] Replace all references to non-public PeopleView tables,HCM Dashboards,cviswanathan,alvinying,INTERNAL_CLEANUP,VERIFIED,P4,2019-01-03,196
146552364,[Data Mart] Technical Docs - HCM ER model,HCM Data Mart,nidhishk,nidhishk,INTERNAL_CLEANUP,VERIFIER_ASSIGNED,P4,2019-12-19,11
147896269,[Data Mart] Pentaho jobs on HR / Comp API fields for People Cost reporting,HCM Data Mart,orazs,alvinying,FEATURE_REQUEST,WILL_NOT_FIX,P1,2020-01-17,10
138321113,"Plannig Dashboard - add ""bussiness_title"" field to the view used to generate the dashboard",HCM Dashboards,cviswanathan,zeljebbari,FEATURE_REQUEST,VERIFIED,P2,2019-07-24,8
130677028,"[Negatives report] Correct field name typo - ""rational"" should be ""rationale""",HCM Dashboards,sofeeya,alvinying,BUG,FIXED,P3,2019-04-16,1
146442187,Team allocation dash,HCM Data Mart,cviswanathan,zeljebbari,FEATURE_REQUEST,ACCEPTED,P2,2019-12-17,41
141542045,"Process for loading data from dev, UAT and prod to respective source system environments",HCM Data Mart,zeljebbari,zeljebbari,PROCESS,ASSIGNED,P2,2019-09-24,63
135470916,[DS PoC] Create data source for Teams data using BI Engine,HCM Dashboards,hkondreddy,alvinying,PROCESS,ACCEPTED,P2,2019-06-17,99
131162985,[HCM Report] Verification Hierarchy - Org Lead dropdown should be based on manager hierarchy instead of verification hierarchy,HCM Dashboards,epahal,epahal,FEATURE_REQUEST,FIXED,P2,2019-04-23,0
148217060,[HCM Report] Loans Report - sync uat/dev scripts with prod,HCM Dashboards,cviswanathan,mstockwell,INTERNAL_CLEANUP,ACCEPTED,P2,2020-01-23,6
130664229,Draw mdb groups pictorically + document for the same,HCM Data Mart,chavisinghal,chavisinghal,FEATURE_REQUEST,WILL_NOT_FIX,P3,2019-04-16,35
130870474,Control Column Names need to be per naming standards - Snake Case,HCM Data Mart,orazs,sameerpatel,INTERNAL_CLEANUP,VERIFIED,P2,2019-04-19,69
133515508,[HCM Report] Update legacy data mart table to use new assignment types,HCM Dashboards,cviswanathan,alvinying,FEATURE_REQUEST,VERIFIED,P2,2019-05-24,32
139474171,HCM Pantheon/Clarinet - Analysis,HCM Data Mart,ganeshprabhu,ganeshprabhu,BUG,VERIFIER_ASSIGNED,P2,2019-08-15,25
134764043,[Data Mart] Identify Additional Pez tables for Transaction Activity,HCM Data Mart,sameerpatel,sameerpatel,FEATURE_REQUEST,FIXED,P2,2019-06-07,7
144812321,[Data Mart] Automated Bug Creation,HCM Data Mart,hongyil,hongyil,FEATURE_REQUEST,ASSIGNED,P2,2019-11-20,50
138933902,Data Mart - Clarinet pipeline jobs,HCM Data Mart,aghorai,zeljebbari,PROCESS,ASSIGNED,P3,2019-08-05,0
